"","person_id","event_id","event_name","date"
"8104",83754,2189,"The billows smooth and bright --
",20170613
"8105",25615,924,"And other erotic effects.
",20171026
"8106",25615,9273,"        If you view your problem closely enough you will recognize
",20171124
"8107",50356,3376,"Time is nature's way of making sure that everything doesn't happen at
",20180405
"8108",61372,2600,"Computer programmers do it byte by byte
",20180308
"8109",10332,1306,"eyes...""
",20180408
"8110",10332,2789,"Is it possible that software is not like anything else, that it is
",20170711
"8111",10332,3244,"                -- A. E. Housman
",20180114
"8112",11447,3635,"He sure is a fun god
",20170417
"8113",15921,1604,"they ought to be.  Hence the custom among the Scythians of plucking out
",20180216
"8114",12030,7711,"Adult: One old enough to know better.
",20170708
"8115",72839,2918,"harder.
",20170619
"8116",72839,6986,"Just because your doctor has a name for your condition doesn't mean he
",20170417
"8117",72839,3634,"SPELL quiche.  They eat Twinkies, and Szechwan food.
",20170904
"8118",82317,9372,"A truly wise man never plays leapfrog with a unicorn.
",20170409
"8119",82317,1410,"Limericks are art forms complex,
",20170512
"8120",82317,3915,"The Pig, if I am not mistaken,
",20170530
"8121",63915,3213,"If you think last Tuesday was a drag, wait till you see what happens
",20171216
"8122",51933,8522,"Xerox does it again and again and again and ...
",20170323
"8123",51933,2241,"Xerox does it again and again and again and ...
",20180128
"8124",51933,7587,"                -- Clint Eastwood
",20170624
"8125",52369,3415,"None: ""The user can work it out.""
",20170321
"8126",52369,4291,"""If I had only known, I would have been a locksmith.""
",20180403
"8127",62024,1753,"        If you did manage to get any good shots, they will be ruined
",20170529
"8128",62024,5023,"Worst Month of 1981 for Downhill Skiing: January.  The lines are the
",20170803
"8129",68744,7182,"The best book on programming for the layman is ""Alice in Wonderland"";
",20170629
"8130",68744,4069,"Tonight's the night: Sleep in a eucalyptus tree.
",20180426
"8131",68744,5142,"They also surf who only stand on waves.
",20170820
"8132",99911,3053,"Laetrile is the pits
",20180108
"8133",99911,3415,"You cannot kill time without injuring eternity.
",20170210
"8134",99911,5015,"You're being followed.  Cut out the hanky-panky for a few days.
",20180415
"8135",97096,1649,"If God had wanted you to go around nude, He would have given you bigger
",20171201
"8136",17116,3841,"Tomorrow will be canceled due to lack of interest.
",20170415
"8137",17116,5240,"Silverman's Law:
",20170818
"8138",22070,2420,"them on the machine they can be patched into working in ""only a few"" 30-hour
",20171223
"8139",87983,7466,"In a chronodimensional skip.
",20180227
"8140",99326,5294,"        yourself as part of the problem.
",20170331
"8141",99326,1799,"        All the easy problems have been solved.
",20170419
"8142",99326,85,"Man is a rational animal who always loses his temper when he is called
",20180311
"8143",61276,8431,"Broad-mindedness: The result of flattening high-mindedness out.
",20170103
"8144",61276,9192,"computer crashes.
",20180329
"8145",61276,5425,"
",20180326
"8146",32162,9624,"                -- Mark Twain
",20170702
"8147",23044,2420,"whether to write in COBOL or FORTRAN.
",20171218
"8148",24255,1837,"writing.
",20180310
"8149",24255,2311,"nothing.
",20180101
"8150",67548,2668,"A.A.A.A.A.: An organization for drunks who drive
",20170221
"8151",67548,5030,"I'd give my right arm to be ambidextrous.
",20170423
"8152",37922,7271,"with a large fortune.""
",20170421
"8153",37922,276,"Good-bye.  I am leaving because I am bored.
",20180117
"8154",37922,3841,"101 blocks of crud on the disk!...
",20170319
"8155",75440,6148,"You might as well live.
",20170108
"8156",75440,769,"Who do you trust?
",20170213
"8157",75440,8859,"But in our enthusiasm, we could not resist a radical overhaul of the
",20170410
"8158",42852,587,"has been discontinued.
",20180419
"8159",42852,9791,"to date.
",20170204
"8160",42852,9590,"the morning.
",20180121
"8161",49360,4223,"In a chronodimensional skip.
",20180127
"8162",49360,5383,"knows what it is.
",20180415
"8163",49360,1520,"them keeps paying for it.
",20180131
"8164",36938,2071,"                -- Gigo
",20170116
"8165",15201,6878,"It was a book to kill time for those who liked it better dead.
",20170624
"8166",15201,1193,"Philadelphia is not dull -- it just seems so because it is next to
",20180315
"8167",15201,9906,"create goyim?""  The generally accepted answer is ""_s_o_m_e_b_o_d_y has to buy
",20180317
"8168",34993,7946,"Do molecular biologists wear designer genes?
",20171001
"8169",34993,2714,"Take heart amid the deepening gloom that your dog is finally getting
",20170329
"8170",34993,3362,"Earn cash in your spare time -- blackmail your friends
",20180312
"8171",53198,8859,"Brain fried -- Core dumped
",20171111
"8172",98898,1667,"Corollary:
",20170115
"8173",71354,9406,"There was a young lady from Hyde
",20170628
"8174",71354,2443,"        This person must be fired.
",20171105
"8175",13242,7227,"Do molecular biologists wear designer genes?
",20171129
"8176",13242,3357,"        While her lover lamented
",20170814
"8177",13242,9325,"Succumb to natural tendencies.  Be hateful and boring.
",20170613
"8178",55937,9956,"bogglingly big it is.  I mean, you may think it's a long way down the
",20180314
"8179",55937,8121,"of being a damned fool.
",20170321
"8180",51487,3351,"He looked at me as if I was a side dish he hadn't ordered.
",20171226
"8181",51487,3998,"        ""And what will you do when you grow up to be as big as me?""
",20171014
"8182",51487,6154,"Never try to outstubborn a cat.
",20170224
"8183",79231,4986,"A limerick packs laughs anatomical
",20171226
"8184",79231,3984,"Don't kiss an elephant on the lips today.
",20171227
"8185",78098,8612,"Now and then an innocent person is sent to the legislature.
",20171013
"8186",78098,8416,"Today is the tomorrow you worried about yesterday
",20171118
"8187",37889,6185,"And everywhere this language went,
",20170616
"8188",77343,4659,"                -- Dorothy Parker
",20170718
"8189",77343,8569,"            once.
",20170203
"8190",72312,3670,"God isn't dead, he just couldn't find a parking place.
",20180430
"8191",72312,5714,"Man is the only animal that blushes -- or needs to.
",20170101
"8192",79383,3734,"We wish you a Hare Krishna
",20170927
"8193",79383,7459,"tobacco in between.
",20170206
"8194",79383,1028,"                -- Bert Whitney
",20171109
"8195",55666,1365,"        It runs all its programs in RPG!
",20170706
"8196",48833,3362,"                -- Lewis Carroll
",20180208
"8197",48833,5015,"Do not take life too seriously; you will never get out if it alive.
",20170416
"8198",37654,4195,"programmers.
",20180226
"8199",56820,8363,"        Science is true.  Don't be misled by facts.
",20170220
"8200",92687,1743,"asked the father of his little son.
",20170421
"8201",92687,4017,"make the rubble bounce""
",20171026
"8202",36712,2092,"Fourth Law of Applied Terror:
",20170402
"8203",64534,8004,"Cleveland still lives.  God _m_u_s_t be dead.
",20180404
"8204",64534,8804,"A year spent in artificial intelligence is enough to make one believe
",20170707
"8205",16957,9122,"A diva who specializes in risqu'e arias is an off-coloratura soprano...
",20170907
"8206",16957,8249,"Just because your doctor has a name for your condition doesn't mean he
",20171023
"8207",59448,5963,"A: Three.  One to screw in the lightbulb and two to fend off all those
",20171031
"8208",59448,1567,"Ducharme's Precept:
",20180110
"8209",59448,6815,"versa.
",20171018
"8210",13818,339,"Paul Revere was a tattle-tale
",20180401
"8211",66355,3471,"Real Programmers don't write specs -- users should consider themselves lucky to
",20171112
"8212",66355,3904,"Military justice is to justice what military music is to music.
",20170207
"8213",81194,5011,"Who lived on distilled kerosene
",20170407
"8214",81194,66,"Every hack had seven bugs;
",20170517
"8215",81194,3284,"this sort of trash.
",20180324
"8216",10452,7275,"        Western Civilization?
",20170905
"8217",81739,5091,"""It is easier for a camel to pass through the eye of a needle if it is
",20171026
"8218",81739,7386,"be hard to understand.
",20170413
"8219",81739,3266,"Alimony is a system by which, when two people make a mistake, one of
",20170615
"8220",82150,2306,"        Science is true.  Don't be misled by facts.
",20170726
"8221",86305,2940,"whether to write in COBOL or FORTRAN.
",20170228
"8222",86305,3587,"Only God can make random selections.
",20170301
"8223",86305,8964,"None: ""We'll fix it in software.""
",20180126
"8224",93171,4951,"Show respect for age.  Drink good Scotch for a change.
",20170530
"8225",93171,8361,"        other.
",20170127
"8226",93171,6521,"Nostalgia isn't what it used to be.
",20170818
"8227",17314,3077,"Science is what happens when preconception meets verification.
",20171013
"8228",17314,3046,"        Its monitor loses so totally!
",20170204
"8229",17314,3187,"Hummingbirds never remember the words to songs.
",20170916
"8230",56644,2671,"There was a young poet named Dan,
",20180416
"8231",56644,3037,"""Why be a man when you can be a success?""
",20170508
"8232",22576,1701,"their destitution of conscience.
",20171214
"8233",22576,4876,"Computer programmers do it byte by byte
",20180103
"8234",16344,9087,"Earn cash in your spare time -- blackmail your friends
",20170826
"8235",16344,2183,"executive.
",20170131
"8236",17990,70,"the continuing viability of Fortran.
",20170101
"8237",17990,5155,"Do not take life too seriously; you will never get out if it alive.
",20170405
"8238",13859,134,"Eggheads unite!  You have nothing to lose but your yolks.
",20170524
"8239",31188,9924,"                -- Thomas Jefferson
",20180212
"8240",22453,8121,"Ra!  Ra!  Ra!
",20180314
"8241",22453,339,"                -- Herbert Prochnow
",20180415
"8242",13273,6379,"that I can.""
",20170903
"8243",13273,2731,"Everyone can be taught to sculpt:  Michelangelo would have had to be
",20170214
"8244",95842,6986,"programming.
",20170930
"8245",95842,5606,"said, ""Life is like a bowl of sour cream.""
",20170921
"8246",95842,8778,"Real Programmers don't write in PASCAL, or BLISS, or ADA, or any of those pinko
",20180318
"8247",53359,4938,"bogglingly big it is.  I mean, you may think it's a long way down the
",20170417
"8248",53359,1894,"Who lived on distilled kerosene
",20170623
"8249",83901,8620,"flag.
",20170915
"8250",83901,1144,"nails.
",20170829
"8251",29011,2984,"Fifth Law of Applied Terror:
",20180131
"8252",20046,8905,"A Law of Computer Programming:
",20170515
"8253",20046,5425,"Military intelligence is a contradiction in terms.
",20180103
"8254",20046,5561,"A diplomat is a man who can convince his wife she'd look stout in a
",20170922
"8255",41052,5003,"Symptoms, manifestations, bugs, and hacks,
",20180330
"8256",41052,8997,"""Really ??  What a coincidence, I'm shallow too!!""
",20170713
"8257",41052,8426,"        hits the paper.
",20170805
"8258",17378,345,"bread.
",20180128
"8259",66289,8542,"                -- George Saunders' dying words
",20180127
"8260",60846,3204,"You patch a bug, and dump it again:
",20180501
"8261",60846,4542,"Never let your child play with a loaded carp.
",20171108
"8262",60846,8335,"If you put garbage in a computer nothing comes out but garbage.  But
",20180414
"8263",33481,2501,"""Why isn't there a special name for the tops of your feet?""
",20170414
"8264",33481,6447,"Man is a rational animal who always loses his temper when he is called
",20170210
"8265",73259,3322,"Do molecular biologists wear designer genes?
",20170517
"8266",96843,8279,"How many losses at Project MAC?
",20170330
"8267",96843,7236,"Take not a single bit!
",20170809
"8268",96843,3009,"Drive defensively.  Buy a tank.
",20170830
"8269",45554,4581,"Children are natural mimic who act like their parents despite every
",20170521
"8270",45554,6571,"as afterward.
",20171020
"8271",45554,8650,"A city is a large community where people are lonesome together
",20180109
"8272",48974,3634,"of being a damned fool.
",20170612
"8273",44225,4719,"Excellent day to have a rotten day.
",20180413
"8274",44225,7454,"eyes...""
",20170127
"8275",44225,1468,"Love at first sight is one of the greatest labor-saving devices the
",20170113
"8276",33050,1659,"        Thy programs run, thy syscalls done,
",20170623
"8277",94276,5155,"I'm prepared for all emergencies but totally unprepared for everyday
",20170611
"8278",94276,8071,"Perhaps, unless the billboards fall
",20180107
"8279",94276,3463,"World War IV will be fought with sticks and stones.""
",20180226
