"","person_id","transcript"
"1433",82671,"Alice again, for this time the Mouse was bristling all over, and she
"
"1434",51892,"         cunning
"
"1435",70171,"
"
"1436",38023,"
"
"1437",39828,"
"
"1438",30486,"off, and had just begun to dream that she was walking hand in hand with
"
"1439",98289,"‘Idiot!’ said the Queen, tossing her head impatiently; and, turning to
"
"1440",47735,"
"
"1441",65478,"
"
"1442",94066,"away. ‘You insult me by talking such nonsense!’
"
"1443",28414,"Duck: ‘it’s generally a frog or a worm. The question is, what did the
"
"1444",19968,"Alice, she went on, ‘What’s your name, child?’
"
"1445",71604,"could not stand, and she went round the court and got behind him, and
"
"1446",46571,"Then they all crowded round her once more, while the Dodo solemnly
"
"1447",81684,"Alice again, for this time the Mouse was bristling all over, and she
"
"1448",98789,"              and
"
"1449",11414,"
"
"1450",85327,"dare say there may be ONE.’
"
"1451",31384,"Everybody looked at Alice.
"
"1452",87419,"‘I didn’t!’ the March Hare interrupted in a great hurry.
"
"1453",81254,"Which brought them back again to the beginning of the conversation.
"
"1454",32248,"court,” and I never understood what it meant till now.’
"
"1455",59335,"
"
"1456",59623,"
"
"1457",86612,"which the wretched Hatter trembled so, that he shook both his shoes off.
"
"1458",62913,"Alice waited till the eyes appeared, and then nodded. ‘It’s no use
"
"1459",81017,"‘Leave off that!’ screamed the Queen. ‘You make me giddy.’ And then,
"
"1460",54784,"of killing somebody, so managed to put it into one of the cupboards as
"
"1461",48063,"King put on his spectacles and looked anxiously round, to make out who
"
"1462",64633,"that she looked down into its face in some alarm. This time there could
"
"1463",54426,"by another footman in livery, with a round face, and large eyes like a
"
"1464",99208,"with hearts. Next came the guests, mostly Kings and Queens, and among
"
"1465",18485,"
"
"1466",51559,"cupboards and book-shelves; here and there she saw maps and pictures
"
"1467",84531,"way?’, holding her hand on the top of her head to feel which way it was
"
"1468",87106,"and the whole party at once crowded round her, calling out in a confused
"
"1469",19162,"The Hatter opened his eyes very wide on hearing this; but all he SAID
"
"1470",74638,"it out into the open air. ‘IF I don’t take this child away with me,’
"
"1471",94904,"
"
"1472",34066,"‘Mary Ann! Mary Ann!’ said the voice. ‘Fetch me my gloves this moment!’
"
"1473",44397,"  *    *    *    *    *    *    *
"
"1474",86467,"
"
"1475",49418,"
"
"1476",80531,"     Beautiful, beautiful Soup!’
"
"1477",52696,"
"
"1478",65911,"‘But I don’t want to go among mad people,’ Alice remarked.
"
"1479",19640,"
"
"1480",39513,"
"
"1481",90097,"down on one knee. ‘I’m a poor man, your Majesty,’ he began.
"
"1482",81607,"
"
"1483",80099,"but, alas! the little door was shut again, and the little golden key was
"
"1484",55627,"felt that it would be quite absurd for her to carry it further.
"
"1485",63184,"This did not seem to encourage the witness at all: he kept shifting
"
"1486",57202,"them even when they hit her; and the baby was howling so much already,
"
"1487",57110,"
"
"1488",97156,"
"
"1489",19426,"
"
"1490",94909,"little histories about children who had got burnt, and eaten up by wild
"
"1491",41895,"  Trims his belt and his buttons, and turns out his toes.’
"
"1492",44944,"half to itself, half to Alice.
"
"1493",64135,"itself upright as it spoke (it was exactly three inches high).
"
"1494",37216,"
"
"1495",12754,"obliged to write with one finger for the rest of the day; and this was
"
"1496",68301,"it suddenly appeared again.
"
"1497",70309,"and sometimes she scolded herself so severely as to bring tears into
"
"1498",92758,"‘Hadn’t time,’ said the Gryphon: ‘I went to the Classics master, though.
"
"1499",14114,"Lizard’s slate-pencil, and the choking of the suppressed guinea-pigs,
"
"1500",19442,"‘You are not attending!’ said the Mouse to Alice severely. ‘What are you
"
"1501",36196,"
"
"1502",57120,"whiskers!’
"
"1503",31826,"   Who for such dainties would not stoop?
"
"1504",99236,"
"
"1505",70988,"stays the same year for such a long time together.’
"
"1506",45757,"
"
"1507",63654,"
"
"1508",46112,"‘Please your Majesty,’ said the Knave, ‘I didn’t write it, and they
"
"1509",77117,"‘Exactly so,’ said the Hatter: ‘as the things get used up.’
"
"1510",42846,"  And concluded the banquet--]
"
"1511",42738,"‘We must burn the house down!’ said the Rabbit’s voice; and Alice called
"
"1512",35729,"slate with one finger, as he found it made no mark; but he now hastily
"
"1513",22730,"memorandum of the fact.
"
"1514",49992,"
"
"1515",80508,"‘That’s the reason they’re called lessons,’ the Gryphon remarked:
"
"1516",17662,"   ‘Beautiful Soup! Who cares for fish,
"
"1517",11697,"she waited patiently.
"
"1518",75958,"Here one of the guinea-pigs cheered, and was immediately suppressed by
"
"1519",41326,"go on. ‘And so these three little sisters--they were learning to draw,
"
"1520",90161,"
"
"1521",44549,"you’re changed, do you?’
"
"1522",31296,"their mouths--and they’re all over crumbs.’
"
"1523",10233,"Turn that Dormouse out of court! Suppress him! Pinch him! Off with his
"
"1524",35380,"only too glad to do so.
"
"1525",90072,"Alice said nothing; she had sat down with her face in her hands,
"
"1526",21858,"
"
"1527",75711,"
"
"1528",76332,"lefthand bit.
"
"1529",40093,"By this time she had found her way into a tidy little room with a table
"
"1530",48956,"‘That would be grand, certainly,’ said Alice thoughtfully: ‘but then--I
"
"1531",34149,"‘That’s enough about lessons,’ the Gryphon interrupted in a very decided
"
"1532",41809,"and made believe to worry it; then Alice dodged behind a great thistle,
"
"1533",29160,"‘It is a very good height indeed!’ said the Caterpillar angrily, rearing
"
"1534",64490,"moment that it was looking for the fan and the pair of white kid gloves,
"
"1535",24667,"that she did not dare to laugh; and, as she could not think of anything
"
"1536",44615,"silent.
"
"1537",38833,"Lory.
"
"1538",61012,"with one eye; ‘I seem to see some meaning in them, after all. “--SAID
"
"1539",70830,"
"
"1540",93678,"   ‘They told me you had been to her,
"
"1541",51097,"‘And be quick about it,’ added the Hatter, ‘or you’ll be asleep again
"
"1542",11404,"to the company generally, ‘You are all pardoned.’ ‘Come, THAT’S a good
"
"1543",31150,"
"
"1544",71625,"MORE than nothing.’
"
"1545",62774,"
"
"1546",41067,"‘It’s the Cheshire Cat: now I shall have somebody to talk to.’
"
"1547",63261,"tittered audibly.
"
"1548",42907,"‘Did you say pig, or fig?’ said the Cat.
"
"1549",70955,"I wonder if I’ve been changed in the night? Let me think: was I the
"
"1550",23530,"‘Come, that finished the guinea-pigs!’ thought Alice. ‘Now we shall get
"
"1551",82795,"On this the White Rabbit blew three blasts on the trumpet, and then
"
"1552",42690,"you know--’
"
"1553",32696,"she felt a little nervous about this; ‘for it might end, you know,’ said
"
"1554",42670,"
"
"1555",24241," (In which the cook and the baby joined):--
"
"1556",93643,"     Beau--ootiful Soo--oop!
"
"1557",30182,"in the middle. Alice kept her eyes anxiously fixed on it, for she felt
"
"1558",73104,"
"
"1559",70992,"‘ARE you to get in at all?’ said the Footman. ‘That’s the first
"
"1560",83937,"the works!’ he added looking angrily at the March Hare.
"
"1561",71902,"what they’re about!’
"
"1562",28398,"
"
"1563",29003,"little cakes as they lay on the floor, and a bright idea came into her
"
"1564",22011,"
"
"1565",27594,"that dark hall, and wander about among those beds of bright flowers and
"
"1566",86262,"There ought to be a book written about me, that there ought! And when I
"
"1567",33551,"
"
"1568",59321,"of swimming about here, O Mouse!’ (Alice thought this must be the right
"
"1569",33614,"little thing grunted in reply (it had left off sneezing by this time).
"
"1570",12190,"There was a dead silence instantly, and Alice thought to herself, ‘I
"
"1571",70640,"don’t want YOU with us!”’
"
"1572",92462,"that the meeting adjourn, for the immediate adoption of more energetic
"
"1573",72076,"see: four times five is twelve, and four times six is thirteen, and
"
"1574",86176,"Turtle, and to hear his history. I must go back and see after some
"
"1575",48966,"
"
"1576",21741,"people began running about in all directions, tumbling up against each
"
"1577",47319,"the question, and they repeated their arguments to her, though, as they
"
"1578",91638,"remark, with variations. ‘I shall sit here,’ he said, ‘on and off, for
"
"1579",31140," Would not, could not, would not, could not, could not join the dance.
"
"1580",60236,"‘You MUST remember,’ remarked the King, ‘or I’ll have you executed.’
"
"1581",22247,"
"
"1582",28283,"The Queen had only one way of settling all difficulties, great or small.
"
"1583",98009,"tell you just now what the moral of that is, but I shall remember it in
"
"1584",62987,"she felt a little nervous about this; ‘for it might end, you know,’ said
"
"1585",90862,"over all the children she knew that were of the same age as herself, to
"
"1586",98422,"said Alice, seriously, ‘I’ll have nothing more to do with you. Mind
"
"1587",37535,"Alice felt that this could not be denied, so she tried another question.
"
"1588",61368,"Alice did not dare to disobey, though she felt sure it would all come
"
"1589",35466,"but, alas! the little door was shut again, and the little golden key was
"
"1590",31913,"corners: next the ten courtiers; these were ornamented all over with
"
"1591",54625,"MORE than nothing.’
"
"1592",10713,"saw the White Rabbit. She was a little nervous about it just at first,
"
"1593",55943,"
"
"1594",43009,"There was certainly too much of it in the air. Even the Duchess
"
"1595",37751,"see if she could have been changed for any of them.
"
"1596",22749,"
"
"1597",68708,"on. Her listeners were perfectly quiet till she got to the part about
"
"1598",59901,"
"
"1599",30080,"‘I see!’ said the Queen, who had meanwhile been examining the roses.
"
"1600",56991,"sat down and cried.
"
"1601",74663,"
"
"1602",19164,"CHAPTER XI. Who Stole the Tarts?
"
"1603",44660,"‘I won’t indeed!’ said Alice, in a great hurry to change the subject of
"
"1604",16455,"and the whole party at once crowded round her, calling out in a confused
"
"1605",23135,"‘Have some wine,’ the March Hare said in an encouraging tone.
"
"1606",50548,"filled the air, mixed up with the distant sobs of the miserable Mock
"
"1607",13468,"
"
"1608",56067,"Alice was very glad to find her in such a pleasant temper, and thought
"
"1609",66325,"your pocket?’ he went on, turning to Alice.
"
"1610",15475,"‘What did they draw?’ said Alice, quite forgetting her promise.
"
"1611",16100,"Knave of Hearts, who only bowed and smiled in reply.
"
"1612",65268,"‘There’s certainly too much pepper in that soup!’ Alice said to herself,
"
"1613",50248,"and she grew no larger: still it was very uncomfortable, and, as there
"
"1614",82357,"hot day made her feel very sleepy and stupid), whether the pleasure
"
"1615",25678,"righthand bit again, and did not venture to go near the house till she
"
"1616",99095,"
"
"1617",58898,"question, you know.’
"
"1618",78037,"there was silence for some minutes.
"
"1619",67207,"
"
"1620",89458,"of such a rule at processions; ‘and besides, what would be the use of
"
"1621",33357,"invent something!’
"
"1622",42391,"
"
"1623",31578,"
"
"1624",11092,"She said the last word with such sudden violence that Alice quite
"
"1625",17628,"hot day made her feel very sleepy and stupid), whether the pleasure
"
"1626",58273,"seemed to be no chance of this, so she began looking at everything about
"
"1627",50529,"‘All right,’ said the Cat; and this time it vanished quite slowly,
"
"1628",19233,"it into his cup of tea, and looked at it again: but he could think of
"
"1629",88867,"the royal children, and everybody else.
"
"1630",27756,"not look at all comfortable, and it was certainly not becoming.
"
"1631",91614,"sea. The master was an old Turtle--we used to call him Tortoise--’
"
"1632",41383,"off, and had just begun to dream that she was walking hand in hand with
"
